loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,address
1125.0, 36 months,14.65,38.81,C,C5,maintenance,9 years,OWN,17000.0,Not Verified,Mar-2015,Fully Paid,debt_consolidation,Debt consolidation,13.91,May-1998,6.0,1.0,3244.0,34.0,13.0,w,INDIVIDUAL,0.0,1.0,"950 Joseph Street Apt. 831
Jaimeside, ND 05113"
12000.0, 36 months,6.99,370.48,A,A3,correction officer,7 years,MORTGAGE,76000.0,Verified,Nov-2014,Fully Paid,credit_card,Credit card refinancing,2.24,Aug-2002,3.0,1.0,4851.0,23.9,16.0,f,INDIVIDUAL,1.0,1.0,"413 Gill Locks
South Davidbury, NE 30723"
3600.0, 36 months,6.62,110.54,A,A2,Eugene Burger Management Corporation,3 years,RENT,24996.0,Source Verified,May-2012,Charged Off,debt_consolidation,Lower Payment - More Possibilities,8.55,Oct-2001,5.0,0.0,1333.0,21.5,12.0,f,INDIVIDUAL,0.0,0.0,"PSC 8912, Box 4931
APO AA 70466"
6050.0, 36 months,20.99,227.91,E,E4,Hair Stylist,7 years,MORTGAGE,31000.0,Not Verified,Nov-2014,Fully Paid,other,Other,8.01,Oct-2001,15.0,0.0,4719.0,41.4,26.0,f,INDIVIDUAL,1.0,0.0,"22838 Matthew Manors
Jamesburgh, MI 70466"
24000.0, 60 months,13.67,554.35,C,C4,Nurse manager,8 years,MORTGAGE,83000.0,Verified,Nov-2015,Fully Paid,debt_consolidation,Debt consolidation,31.25,Feb-1992,25.0,0.0,21089.0,49.3,48.0,f,INDIVIDUAL,2.0,0.0,"PSC 5510, Box 1515
APO AE 00813"
15000.0, 36 months,14.49,516.25,C,C4,Store Sales Manager,7 years,RENT,39900.0,Source Verified,Jul-2014,Charged Off,debt_consolidation,Debt consolidation,20.75,Nov-1995,12.0,1.0,1425.0,36.5,27.0,w,INDIVIDUAL,0.0,0.0,"4677 Gregory Land Apt. 945
East Derrickhaven, WY 30723"
3000.0, 36 months,15.99,105.46,D,D2,Operations Manager,1 year,RENT,72000.0,Not Verified,Nov-2014,Charged Off,moving,Moving and relocation,10.72,Dec-2006,11.0,0.0,5121.0,71.1,15.0,w,INDIVIDUAL,0.0,0.0,"951 Frost Burg Apt. 069
West Michellefurt, AL 22690"
12000.0, 60 months,13.98,279.1,C,C3,Masterflex printer operator,10+ years,MORTGAGE,45000.0,Not Verified,Jul-2014,Fully Paid,debt_consolidation,Debt consolidation,11.41,Oct-1997,9.0,0.0,11650.0,64.4,16.0,f,INDIVIDUAL,2.0,0.0,"98511 Frances Key Suite 555
West Geraldchester, NV 00813"
15000.0, 36 months,10.64,488.53,B,B2,LIGNOTECH U.S.A.,8 years,MORTGAGE,70000.0,Not Verified,Aug-2013,Fully Paid,debt_consolidation,Debt consolidation,13.08,Oct-1985,7.0,0.0,15283.0,85.9,22.0,f,INDIVIDUAL,5.0,0.0,"05823 Jeff Harbor
Powellmouth, MT 30723"
15000.0, 60 months,15.22,358.59,C,C3,gallivan,4 years,RENT,37000.0,Verified,Jul-2013,Fully Paid,debt_consolidation,debt consoladation plus some for me,28.9,Apr-2004,10.0,0.0,14718.0,49.7,21.0,f,INDIVIDUAL,0.0,0.0,"9648 Frank Ville
Jeffreyhaven, UT 48052"
12000.0, 36 months,13.33,406.24,C,C3,LONG HAUL DRIVER,10+ years,RENT,54000.0,Not Verified,Sep-2015,Fully Paid,debt_consolidation,Debt consolidation,12.18,Nov-2001,8.0,1.0,514.0,4.9,9.0,w,INDIVIDUAL,0.0,0.0,"0512 Meghan Lakes Suite 667
Kimberlyborough, DC 30723"
28275.0, 60 months,13.99,657.77,C,C4,Operations Manager,8 years,MORTGAGE,59800.0,Not Verified,Aug-2015,Fully Paid,debt_consolidation,Debt consolidation,32.47,Jul-2006,20.0,0.0,25056.0,55.9,25.0,w,INDIVIDUAL,1.0,0.0,"2855 Samuel Point
Grahamton, OH 29597"
10000.0, 36 months,8.9,317.54,A,A5,Operations Analyst,2 years,RENT,44097.0,Not Verified,Jan-2014,Fully Paid,credit_card,Credit card refinancing,20.55,Oct-2004,17.0,0.0,13979.0,52.2,29.0,f,INDIVIDUAL,0.0,0.0,"0075 Austin Street Suite 699
Ricardochester, OH 05113"
22000.0, 60 months,14.33,515.68,C,C2,Amtrak,2 years,MORTGAGE,53000.0,Verified,Aug-2013,Fully Paid,debt_consolidation,credit card pay off,13.92,Oct-2006,7.0,0.0,9618.0,64.6,7.0,w,INDIVIDUAL,1.0,0.0,"55739 Sarah Rest Apt. 270
West Tyler, WA 22690"
16000.0, 36 months,7.9,500.65,A,A4,City of Seattle,6 years,MORTGAGE,82000.0,Source Verified,Apr-2013,Fully Paid,debt_consolidation,Debt Consolidation,10.83,Jul-2003,12.0,0.0,13875.0,40.9,38.0,w,INDIVIDUAL,1.0,0.0,"5899 John Bridge Apt. 036
East Jasontown, WA 29597"
24000.0, 60 months,8.9,497.04,A,A5,Alpha q inc,2 years,MORTGAGE,80000.0,Verified,Sep-2013,Fully Paid,credit_card,Bills consolidation,16.39,Sep-1984,12.0,0.0,43938.0,56.3,23.0,f,INDIVIDUAL,1.0,0.0,"USS Rodriguez
FPO AP 22690"
6000.0, 36 months,13.65,204.05,C,C1,intermediate account clerk,10+ years,RENT,49500.0,Source Verified,Apr-2014,Fully Paid,debt_consolidation,Debt consolidation,12.15,Dec-1999,7.0,0.0,8589.0,71.3,19.0,w,INDIVIDUAL,0.0,0.0,"189 Andrews Lights
Cantubury, AL 00813"
15000.0, 36 months,15.61,524.48,D,D1,Senior Quality Assurance Analyst,1 year,RENT,94000.0,Verified,Jun-2014,Fully Paid,debt_consolidation,Debt consolidation,13.93,Nov-2010,10.0,0.0,7290.0,47.0,10.0,w,INDIVIDUAL,0.0,0.0,"82915 Christopher Hills
Wendyfort, IA 05113"
10400.0, 60 months,13.33,238.4,C,C3,police officer,10+ years,MORTGAGE,51000.0,Verified,Feb-2015,Fully Paid,credit_card,Credit card refinancing,13.86,Sep-1996,18.0,1.0,7625.0,71.9,39.0,w,INDIVIDUAL,2.0,0.0,"0606 Jimenez Trail
Port Kimberlyland, CT 05113"
10000.0, 36 months,11.47,329.62,B,B5,Driver,5 years,RENT,48300.41,Not Verified,Mar-2016,Fully Paid,other,Other,17.59,Jan-2012,9.0,0.0,11316.0,24.7,13.0,w,INDIVIDUAL,0.0,0.0,"958 Hector Prairie Suite 765
Jeromeland, SD 48052"
15000.0, 36 months,10.83,489.88,B,B3,Stanford University,10+ years,RENT,60480.0,Verified,Nov-2008,Fully Paid,debt_consolidation,Debt consolidation,16.01,Oct-1992,11.0,0.0,35692.0,40.1,16.0,f,INDIVIDUAL,,0.0,"17395 Miller Underpass Apt. 214
Josephmouth, GA 48052"
35000.0, 60 months,14.31,820.03,C,C4,Senior Vice president ,10+ years,MORTGAGE,200000.0,Verified,Jan-2015,Fully Paid,credit_card,Credit card refinancing,25.31,Feb-1993,14.0,0.0,47561.0,81.4,46.0,f,INDIVIDUAL,6.0,0.0,"6755 Brett Common Suite 161
Smithshire, ID 00813"
12700.0, 36 months,13.11,428.59,B,B4,Title Guaranty of Hawaii,< 1 year,RENT,40000.0,Source Verified,Aug-2012,Fully Paid,debt_consolidation,Credit Card Consolidation,19.41,Jun-2004,9.0,0.0,13611.0,72.9,27.0,f,INDIVIDUAL,0.0,0.0,"0225 Clark Ramp
Smithfurt, OK 22690"
12000.0, 36 months,9.16,382.5,B,B2,Network Contract Coordinator ,10+ years,MORTGAGE,67000.0,Verified,May-2016,Fully Paid,debt_consolidation,Debt consolidation,19.61,Feb-2003,7.0,0.0,8607.0,43.7,23.0,w,INDIVIDUAL,7.0,0.0,"5673 Nichole Mount
Alexfort, NJ 00813"
5000.0, 36 months,13.79,170.38,C,C5,Betty Bacharach Rehabilitation Hospital,< 1 year,RENT,45000.0,Source Verified,Jan-2009,Fully Paid,other,Retainer Fee,6.0,Jul-1994,8.0,0.0,0.0,,11.0,f,INDIVIDUAL,,0.0,"555 Smith Meadows Apt. 429
Bryanfurt, TN 05113"
4000.0, 36 months,10.16,129.37,B,B1,MTA Police Department,6 years,OWN,120000.0,Not Verified,Oct-2012,Charged Off,credit_card,Credit Card Refinance,13.93,Jul-2000,11.0,0.0,12828.0,35.9,21.0,f,INDIVIDUAL,1.0,0.0,"321 Mullins Mission
Alvareztown, IN 86630"
10800.0, 60 months,17.1,268.99,C,C5,store manager,6 years,MORTGAGE,52700.0,Source Verified,Nov-2013,Fully Paid,debt_consolidation,debt consolidation,13.09,Oct-1987,8.0,0.0,8563.0,87.4,20.0,f,INDIVIDUAL,3.0,0.0,"259 Matthew Meadow Suite 496
Williamstown, KS 48052"
19350.0, 60 months,13.98,450.05,C,C3,Sales Analyst/Bid Coordinator,10+ years,RENT,43000.0,Source Verified,Jul-2014,Fully Paid,debt_consolidation,Debt consolidation,28.75,Oct-1997,8.0,0.0,3933.0,53.9,13.0,w,INDIVIDUAL,0.0,0.0,"4072 Ernest Oval
Rileymouth, IL 29597"
10000.0, 36 months,10.49,324.98,B,B3,Civil Rights Manager,5 years,MORTGAGE,80000.0,Source Verified,Dec-2014,Fully Paid,credit_card,Credit card refinancing,30.17,Sep-2002,13.0,0.0,39491.0,78.8,31.0,f,INDIVIDUAL,1.0,0.0,"70818 Norman Prairie
West Julieburgh, NM 29597"
22000.0, 36 months,8.88,698.37,B,B1,Eagle Investment Systems,10+ years,MORTGAGE,140000.0,Verified,Oct-2010,Fully Paid,credit_card,Refi Wife's Credit Cards,10.77,Nov-1989,14.0,0.0,39463.0,56.7,28.0,f,INDIVIDUAL,,0.0,"9998 Chase Crossing
Normaside, CA 29597"
8325.0, 36 months,14.3,285.75,C,C1,serviceclerk,8 years,OWN,49500.0,Verified,Oct-2013,Fully Paid,credit_card,Credit card refinancing,15.42,Jan-2001,7.0,0.0,3016.0,65.6,10.0,w,INDIVIDUAL,0.0,0.0,"59151 Fernandez Gateway
Markborough, IN 70466"
15600.0, 36 months,17.86,562.89,D,D5,Banquet Manager,10+ years,RENT,100000.0,Source Verified,Jun-2015,Fully Paid,debt_consolidation,Debt consolidation,8.98,Sep-1999,4.0,1.0,3205.0,44.5,12.0,w,INDIVIDUAL,0.0,1.0,"Unit 8588 Box 8073
DPO AP 22690"
10000.0, 36 months,9.99,322.63,B,B1,Harvard University,3 years,MORTGAGE,80000.0,Source Verified,Sep-2013,Fully Paid,credit_card,CC Refinance,16.13,Jan-1997,7.0,0.0,12924.0,69.5,21.0,f,INDIVIDUAL,1.0,0.0,"5707 Timothy Courts
Ashleyberg, AL 70466"
21000.0, 36 months,9.17,669.46,B,B2,,,OWN,104580.0,Source Verified,Oct-2015,Fully Paid,debt_consolidation,Debt consolidation,23.55,Feb-1982,14.0,0.0,15247.0,77.4,36.0,w,INDIVIDUAL,5.0,0.0,"2400 Benjamin Lodge Apt. 835
Diazfurt, MN 30723"
5000.0, 36 months,17.14,178.62,D,D4,Warehouse Worker,< 1 year,MORTGAGE,30000.0,Not Verified,Feb-2015,Fully Paid,other,Other,12.8,Aug-2002,5.0,0.0,91.0,1.0,13.0,f,INDIVIDUAL,1.0,0.0,"085 Medina Gateway Apt. 715
North Heatherfort, AR 70466"
1000.0, 60 months,15.99,24.32,D,D2,Oce Business,10+ years,RENT,33000.0,Verified,May-2011,Charged Off,other,Personal,20.98,Jan-1996,10.0,0.0,12561.0,89.0,20.0,f,INDIVIDUAL,,0.0,"97069 Lori Islands
Andrewsmouth, TN 22690"
17000.0, 36 months,13.49,576.82,C,C1,Southwestern Womens Surgery Ce,1 year,OWN,43200.0,Source Verified,Nov-2011,Fully Paid,other,Plastic,13.47,Dec-1994,7.0,0.0,14264.0,42.6,15.0,f,INDIVIDUAL,,0.0,"4151 Kline Circles Suite 108
Traceyton, SC 48052"
6000.0, 36 months,8.9,190.52,A,A5,MANAGER,10+ years,MORTGAGE,63648.0,Not Verified,Nov-2013,Fully Paid,credit_card,emergency loan,9.05,Jan-1998,7.0,0.0,4723.0,57.8,17.0,w,INDIVIDUAL,4.0,0.0,"232 Nunez Landing
East Elizabeth, NY 29597"
11000.0, 36 months,13.33,372.39,C,C3,Coach Operator,8 years,RENT,49920.0,Source Verified,May-2015,Fully Paid,debt_consolidation,Debt consolidation,11.23,Jul-2004,4.0,0.0,3632.0,84.5,7.0,w,INDIVIDUAL,0.0,0.0,"219 Mary Turnpike Apt. 525
Smithberg, VA 05113"
10000.0, 36 months,10.99,327.34,B,B4,Maintenance Sup.,10+ years,MORTGAGE,64000.0,Source Verified,Apr-2015,Fully Paid,debt_consolidation,Debt consolidation,19.88,Jan-1992,6.0,0.0,6990.0,95.8,15.0,f,INDIVIDUAL,2.0,0.0,"7084 Carter Spurs
Lake Krystaltown, ND 70466"
35000.0, 60 months,17.88,711.09,E,E5,us postal service,10+ years,MORTGAGE,120000.0,Source Verified,Mar-2011,Fully Paid,debt_consolidation,freeofdebt,14.87,May-1996,18.0,0.0,26874.0,28.5,34.0,f,INDIVIDUAL,,0.0,"25871 John Pass
Cardenasborough, VA 22690"
8000.0, 36 months,12.68,268.33,C,C1,Phoenix Contact,10+ years,MORTGAGE,114000.0,Not Verified,Feb-2011,Fully Paid,debt_consolidation,Credit Card,22.88,Jul-1991,9.0,1.0,16283.0,55.0,34.0,f,INDIVIDUAL,,1.0,"608 Hernandez Plaza Apt. 782
New Melissa, IN 00813"
5000.0, 36 months,12.49,167.25,B,B4,csr,10+ years,MORTGAGE,40000.0,Source Verified,Apr-2014,Fully Paid,credit_card,Credit card refinancing,7.23,Sep-1998,12.0,1.0,6200.0,25.7,30.0,w,INDIVIDUAL,2.0,1.0,"USNV Fernandez
FPO AE 05113"
15000.0, 36 months,12.49,501.74,B,B4,GAS ANALYST,7 years,MORTGAGE,45000.0,Source Verified,Mar-2014,Fully Paid,credit_card,Credit card refinancing,12.67,Feb-1993,9.0,1.0,24664.0,69.1,38.0,f,INDIVIDUAL,2.0,1.0,"2600 Woodard Mountain Suite 324
New Karen, TN 70466"
10000.0, 36 months,7.9,312.91,A,A4,attorney,5 years,MORTGAGE,110000.0,Verified,Apr-2014,Fully Paid,home_improvement,Home improvement,20.04,Mar-1988,13.0,0.0,21173.0,47.4,45.0,f,INDIVIDUAL,6.0,0.0,"PSC 5194, Box 1710
APO AE 70466"
16000.0, 60 months,17.99,406.21,D,D2,AAR,6 years,MORTGAGE,32000.0,Verified,Jun-2012,Charged Off,debt_consolidation,Debt Consolidation,19.68,Mar-1999,8.0,0.0,16555.0,77.7,21.0,f,INDIVIDUAL,1.0,0.0,"9826 Alvarado Passage
Julieburgh, NM 30723"
35000.0, 60 months,17.97,888.2,D,D4,HSE Coordinator,3 years,MORTGAGE,90000.0,Source Verified,Jan-2016,Charged Off,debt_consolidation,Debt consolidation,27.68,Jan-1991,13.0,0.0,21089.0,79.3,32.0,w,INDIVIDUAL,3.0,0.0,"06653 Katie Orchard
Port Michael, MS 30723"
20000.0, 36 months,8.9,635.07,A,A5,Owner/Doctor,10+ years,MORTGAGE,290000.0,Source Verified,Apr-2014,Fully Paid,credit_card,Credit card refinancing,7.61,Jul-1989,27.0,1.0,22137.0,18.8,53.0,w,INDIVIDUAL,2.0,0.0,"224 Smith Road
Jordanton, ME 70466"
17625.0, 60 months,18.24,449.87,D,D5,Sr. Word Processor,7 years,RENT,52800.0,Source Verified,Aug-2014,Charged Off,credit_card,Credit card refinancing,23.7,May-2007,6.0,0.0,9676.0,62.4,14.0,w,INDIVIDUAL,0.0,0.0,"701 Kenneth Skyway Apt. 907
New Zachary, NC 48052"
25000.0, 36 months,16.29,882.51,C,C4,Barclays,2 years,RENT,300000.0,Source Verified,Sep-2012,Fully Paid,credit_card,Refi Loan,5.0,Oct-2002,5.0,0.0,24703.0,82.0,24.0,f,INDIVIDUAL,0.0,0.0,"5214 Jennifer Spur
Ashleyhaven, AR 00813"
9025.0, 36 months,15.61,315.56,D,D1,certified nurse assistance,10+ years,MORTGAGE,50000.0,Verified,Mar-2015,Fully Paid,other,Other,12.39,Aug-1992,10.0,0.0,2372.0,45.6,35.0,w,INDIVIDUAL,4.0,0.0,"561 Benjamin Union Suite 201
Maynardview, MO 70466"
5000.0, 36 months,7.91,156.48,A,A5,a/c tech,10+ years,OWN,40000.0,Not Verified,Dec-2015,Fully Paid,home_improvement,Home improvement,28.26,Sep-2001,11.0,0.0,8402.0,22.0,16.0,w,INDIVIDUAL,0.0,0.0,"09652 Lewis Dam Suite 342
Cassieberg, TN 05113"
12000.0, 36 months,15.88,421.18,C,C4,yakima valley farm workers clini,10+ years,MORTGAGE,61000.0,Not Verified,Sep-2013,Fully Paid,credit_card,Credit card refinancing,5.39,Jun-1999,9.0,1.0,9538.0,71.7,19.0,f,INDIVIDUAL,3.0,1.0,"7228 Johnson Point Suite 657
Lake Chelsealand, MN 30723"
14400.0, 60 months,24.5,418.45,F,F3,Intel Corp,10+ years,MORTGAGE,104000.0,Verified,Sep-2013,Fully Paid,credit_card,Pay off Credit Cards,17.54,Dec-2000,17.0,3.0,14066.0,80.8,39.0,f,INDIVIDUAL,7.0,0.0,"51308 Combs Coves
New Ashleyberg, SD 05113"
14000.0, 36 months,18.49,509.59,D,D2,Gettys,10+ years,MORTGAGE,85000.0,Not Verified,May-2013,Fully Paid,credit_card,Pay credit card balance,16.12,Sep-2001,12.0,0.0,25366.0,76.6,29.0,f,INDIVIDUAL,3.0,0.0,"833 Johnson Lock Apt. 982
Haleview, OK 70466"
8000.0, 36 months,12.99,269.52,C,C2,Intervention specialist ,10+ years,MORTGAGE,75000.0,Source Verified,Mar-2016,Fully Paid,house,Home buying,10.0,Oct-1994,6.0,0.0,1020.0,68.0,18.0,f,INDIVIDUAL,2.0,0.0,"PSC 7405, Box 6376
APO AE 48052"
13475.0, 36 months,14.26,462.27,C,C5,Bravo Development INC,1 year,RENT,35000.0,Not Verified,Oct-2009,Charged Off,debt_consolidation,Debt Consolidation Loan,22.11,Aug-2000,10.0,0.0,18522.0,93.1,21.0,f,INDIVIDUAL,,0.0,"727 Kline Parkway
Lindaberg, RI 22690"
14000.0, 60 months,16.49,344.11,D,D3,Executive Assistant,10+ years,MORTGAGE,60000.0,Not Verified,Nov-2014,Charged Off,credit_card,Credit card refinancing,36.12,Dec-1999,14.0,1.0,7361.0,52.2,22.0,w,INDIVIDUAL,1.0,1.0,"Unit 0904 Box 4532
DPO AE 11650"
14800.0, 60 months,21.97,408.51,E,E4,UTILIZATION MANAGEMENT COR.,10+ years,RENT,50119.33,Source Verified,Mar-2016,Fully Paid,debt_consolidation,Debt consolidation,25.45,Aug-1990,10.0,0.0,9337.0,53.1,36.0,w,INDIVIDUAL,0.0,0.0,"422 Kane Stravenue
Port Ashlee, MO 29597"
19200.0, 60 months,17.99,487.45,D,D2,AT&T,2 years,RENT,48000.0,Source Verified,Mar-2012,Fully Paid,car,Loan,9.08,May-2005,6.0,0.0,15937.0,71.8,12.0,f,INDIVIDUAL,,0.0,"977 Doyle Forks Suite 220
Nicoletown, GA 29597"
12000.0, 36 months,13.99,410.08,C,C1,Kaiser Permanente,5 years,RENT,55000.0,Not Verified,Apr-2012,Fully Paid,debt_consolidation,Moving forward,7.24,Oct-1995,11.0,0.0,6537.0,43.9,24.0,f,INDIVIDUAL,0.0,0.0,"62174 Annette Knoll
Charleshaven, MS 29597"
10050.0, 36 months,12.12,334.39,B,B3,"Cross-Check, Inc",10+ years,RENT,60900.0,Not Verified,May-2013,Fully Paid,debt_consolidation,Debt consolidation,12.83,Jan-2003,6.0,0.0,3836.0,62.9,8.0,w,INDIVIDUAL,0.0,0.0,"9496 James Bridge
Deborahland, NY 05113"
10000.0, 36 months,13.11,337.47,B,B4,Labcorp,7 years,OWN,31000.0,Verified,Apr-2013,Fully Paid,debt_consolidation,debt consolidation,34.3,May-1994,7.0,0.0,17700.0,46.6,14.0,f,INDIVIDUAL,0.0,0.0,"31627 Matthew Stravenue
West Lauraborough, AZ 05113"
7500.0, 36 months,12.49,250.87,B,B5,Nurse,2 years,MORTGAGE,50000.0,Source Verified,Oct-2014,Fully Paid,debt_consolidation,Debt consolidation,21.74,May-1999,13.0,0.0,5501.0,53.9,27.0,w,INDIVIDUAL,0.0,0.0,"372 Benjamin Track Apt. 699
Piercehaven, ME 22690"
15000.0, 36 months,21.15,566.29,E,E2,"Charles Schwab Investment Mgmt.,Inc.",10+ years,RENT,398000.0,Verified,Aug-2013,Fully Paid,moving,Moving & Relocation Loan,7.44,Feb-1995,14.0,0.0,26054.0,74.9,37.0,f,INDIVIDUAL,7.0,0.0,"00530 Rubio Route Apt. 433
Lake Brian, WV 22690"
13600.0, 60 months,18.92,352.2,D,D4,CEO,10+ years,RENT,140000.0,Verified,May-2014,Charged Off,small_business,Business,11.55,May-1997,8.0,0.0,8990.0,73.1,15.0,w,INDIVIDUAL,0.0,0.0,"038 Jason Overpass
Kylieberg, KY 30723"
19000.0, 60 months,21.48,519.16,E,E5,Field tech I ,9 years,OWN,154000.0,Verified,Jan-2016,Charged Off,debt_consolidation,Debt consolidation,31.79,Jul-2004,16.0,1.0,41666.0,56.2,43.0,f,INDIVIDUAL,0.0,0.0,"77435 Hernandez Circle Apt. 239
Anthonyview, VT 93700"
2800.0, 36 months,11.53,92.38,B,B5,Firm Administrator ,2 years,MORTGAGE,60000.0,Not Verified,Apr-2015,Fully Paid,debt_consolidation,Debt consolidation,9.24,Apr-1995,12.0,1.0,3411.0,28.4,23.0,f,INDIVIDUAL,0.0,1.0,"0029 Barnes Circles
North Christopher, TX 22690"
11200.0, 36 months,12.12,372.65,B,B3,California State Board of Equalization,< 1 year,OWN,45000.0,Source Verified,May-2013,Charged Off,debt_consolidation,Pay Off Wedding,14.72,Feb-2006,12.0,0.0,4782.0,30.1,27.0,w,INDIVIDUAL,0.0,0.0,"4712 Thornton Landing Apt. 350
West Jodi, MT 11650"
6000.0, 36 months,14.16,205.54,C,C2,Professor,10+ years,MORTGAGE,63000.0,Source Verified,Apr-2014,Fully Paid,debt_consolidation,Debt consolidation,8.4,Dec-1991,6.0,1.0,9371.0,98.6,13.0,w,INDIVIDUAL,2.0,1.0,"8342 Jennifer Brook
Gregoryburgh, AR 05113"
15000.0, 36 months,16.55,531.44,D,D2,Sr Validation Engineer,2 years,RENT,77671.0,Verified,Apr-2015,Fully Paid,debt_consolidation,Debt consolidation,24.54,Feb-2001,14.0,0.0,13112.0,64.9,38.0,w,INDIVIDUAL,0.0,0.0,"89861 Fernando Island
Alexischester, NE 30723"
24000.0, 60 months,9.99,509.82,B,B3,Production Shift Manager,< 1 year,MORTGAGE,65000.0,Source Verified,Apr-2015,Charged Off,credit_card,Credit card refinancing,6.07,May-2001,8.0,0.0,19005.0,79.5,28.0,w,INDIVIDUAL,1.0,0.0,"8513 Emily Highway Apt. 847
New Michaeltown, AR 70466"
13000.0, 36 months,6.91,400.87,A,A5,Winn Dixie,5 years,MORTGAGE,37200.0,Source Verified,Dec-2010,Fully Paid,debt_consolidation,Debt Consolidation,5.03,Jan-2003,6.0,0.0,7010.0,29.8,7.0,f,INDIVIDUAL,,0.0,"USS Yang
FPO AE 70466"
35000.0, 60 months,13.35,802.65,C,C2,Production Foreman,8 years,MORTGAGE,85000.0,Verified,Jul-2014,Fully Paid,debt_consolidation,Debt consolidation,18.71,May-2006,10.0,0.0,0.0,0.0,27.0,w,INDIVIDUAL,4.0,0.0,"048 Cheryl Place
Rachelfort, AK 30723"
12800.0, 36 months,14.33,439.53,C,C1,21st Century Oncology (RTSI),4 years,RENT,75000.0,Verified,Jan-2013,Fully Paid,credit_card,Debt Consolidation Daughter Wedding,12.37,Nov-1999,15.0,2.0,12088.0,42.9,37.0,f,INDIVIDUAL,1.0,1.0,"5103 Tyler Fields Suite 953
West Kyle, NC 29597"
12000.0, 36 months,11.71,396.92,B,B3,Systemax,10+ years,MORTGAGE,70000.0,Source Verified,Jan-2012,Fully Paid,credit_card,Credit Card Debt Consolidation,10.64,Feb-2003,5.0,0.0,11602.0,80.0,5.0,f,INDIVIDUAL,,0.0,"099 Hopkins Prairie Suite 673
Lake Heather, IN 29597"
27575.0, 60 months,20.2,733.65,D,D5,driver,7 years,OWN,70000.0,Verified,Oct-2013,Charged Off,other,Other,15.34,Mar-2006,8.0,0.0,8729.0,27.4,14.0,f,INDIVIDUAL,0.0,0.0,"628 Katie Valley
North Gabrielchester, FL 30723"
3000.0, 36 months,14.33,103.02,C,C1,Westhaven Nursing Home,1 year,RENT,40000.0,Verified,Jun-2013,Fully Paid,credit_card,Credit card refinancing,31.29,Jul-1987,16.0,0.0,18380.0,52.1,44.0,f,INDIVIDUAL,0.0,0.0,"96195 Elizabeth Mountain
Michellemouth, ID 48052"
8000.0, 36 months,10.59,260.36,B,B2,Kate Spade,2 years,RENT,21600.0,Not Verified,Jul-2011,Fully Paid,debt_consolidation,Credit Card Debt Annihilation,14.06,Aug-2003,4.0,0.0,11813.0,30.3,9.0,f,INDIVIDUAL,,0.0,"455 Villanueva Pike
Ericburgh, MO 05113"
11000.0, 36 months,12.99,370.59,C,C1,Business Consultant ,5 years,MORTGAGE,74000.0,Source Verified,Jun-2014,Fully Paid,debt_consolidation,Debt consolidation,21.46,Jan-2006,17.0,0.0,19257.0,43.2,32.0,w,INDIVIDUAL,0.0,0.0,"1663 Amanda Trail
Hallview, KS 30723"
4000.0, 36 months,12.49,133.8,B,B5,Lead consultant,3 years,RENT,31000.0,Not Verified,Aug-2014,Fully Paid,major_purchase,Major purchase,15.45,May-2004,5.0,0.0,10362.0,66.4,19.0,w,INDIVIDUAL,0.0,0.0,"255 Edwards Square
East Philip, OH 30723"
12000.0, 36 months,6.03,365.23,A,A1,Texas Tech HSC School of Nursing,10+ years,MORTGAGE,62000.0,Not Verified,Jul-2012,Fully Paid,debt_consolidation,House Remodel ,8.25,Dec-2003,7.0,0.0,5834.0,14.7,17.0,f,INDIVIDUAL,3.0,0.0,"38882 Derek Orchard Apt. 677
Lake Arthur, AZ 00813"
25925.0, 60 months,19.99,686.71,E,E3,School Principal,10+ years,RENT,66000.0,Verified,Jan-2015,Fully Paid,debt_consolidation,Debt consolidation,36.24,Jul-2004,12.0,0.0,18560.0,55.2,23.0,f,INDIVIDUAL,0.0,0.0,"87937 Nancy Bypass Suite 993
South Roymouth, MA 22690"
5400.0, 36 months,12.59,180.89,C,C2,HR Director,1 year,RENT,48100.0,Source Verified,Nov-2015,Charged Off,debt_consolidation,Debt consolidation,16.17,Mar-2004,6.0,0.0,2358.0,90.7,15.0,f,INDIVIDUAL,0.0,0.0,"71668 Teresa Spur
Anthonyburgh, CO 30723"
5000.0, 36 months,8.9,158.77,A,A5,Mattress Firm,2 years,RENT,58000.0,Not Verified,Jan-2013,Fully Paid,debt_consolidation,Consolidation,12.08,Oct-2003,17.0,0.0,4050.0,15.6,22.0,f,INDIVIDUAL,0.0,0.0,"6623 Cook Mount
Petersonfurt, TN 29597"
15000.0, 36 months,19.2,551.36,D,D3,Manager,2 years,OWN,62000.0,Verified,Nov-2013,Fully Paid,debt_consolidation,Debt Consalidation,21.91,Feb-2002,10.0,0.0,12157.0,81.6,27.0,f,INDIVIDUAL,0.0,0.0,"588 Thompson Mall
Reynoldston, PA 05113"
10000.0, 36 months,9.67,321.13,B,B1,Ward Clerk,3 years,MORTGAGE,58695.0,Verified,Nov-2013,Charged Off,other,cashonhand,19.83,Sep-1998,21.0,0.0,16912.0,47.4,38.0,w,INDIVIDUAL,4.0,0.0,"06035 Cole Islands Suite 159
Leblancmouth, MA 11650"
